"Date","Price","Open","High","Low","Vol.","Change %"
"03/27/2020","13,907.0","14,659.6","14,659.6","13,907.0","11.34K","-5.13%"
"03/26/2020","14,659.6","16,001.2","16,001.2","14,397.8","8.46K","0.22%"
"03/25/2020","14,626.9","15,837.6","15,837.6","14,397.8","8.80K","1.59%"
"03/24/2020","14,397.8","14,070.6","14,528.7","14,070.6","23.44K","0.00%"
"03/23/2020","14,397.8","14,725.0","14,725.0","13,579.8","81.18K","-4.14%"
"03/20/2020","15,019.5","15,706.7","15,706.7","14,397.8","86.24K","-0.22%"
"03/19/2020","15,052.3","14,888.7","15,052.3","13,743.4","64.11K","-0.43%"
"03/18/2020","15,117.7","15,052.3","15,150.4","14,888.7","57.15K","0.22%"
"03/17/2020","15,085.0","15,052.3","15,117.7","14,790.5","53.48K","0.22%"
"03/16/2020","15,052.3","15,150.4","15,215.9","14,888.7","74.51K","0.00%"
"03/13/2020","15,052.3","16,557.5","16,557.5","14,725.0","51.46K","0.00%"
"03/12/2020","15,052.3","16,361.2","16,361.2","14,888.7","96.82K","-2.95%"
"03/11/2020","15,510.4","15,575.8","15,608.6","15,183.2","147.00K","0.00%"
"03/10/2020","15,510.4","16,361.2","16,361.2","15,281.3","14.17K","-0.63%"
"03/09/2020","15,608.6","16,361.2","16,361.2","15,346.8","54.15K","-1.45%"
"03/06/2020","15,837.6","15,772.2","16,328.4","15,706.7","11.51K","0.41%"
"03/05/2020","15,772.2","17,277.4","17,277.4","15,543.1","23.52K","0.42%"
"03/04/2020","15,706.7","15,706.7","15,772.2","15,477.7","39.48K","0.00%"
"03/03/2020","15,706.7","15,641.3","15,772.2","15,510.4","67.65K","2.13%"
"03/02/2020","15,379.5","15,674.0","15,674.0","15,314.1","36.68K","0.21%"
"02/28/2020","15,346.8","15,804.9","15,804.9","15,117.7","48.59K","1.96%"
"02/27/2020","15,052.3","15,314.1","15,346.8","15,019.5","134.18K","-1.71%"
"02/26/2020","15,314.1","15,575.8","15,608.6","15,281.3","90.27K","-1.27%"
"02/25/2020","15,510.4","15,706.7","15,870.3","15,510.4","47.60K","-1.25%"
"02/24/2020","15,706.7","15,543.1","15,870.3","15,543.1","123.49K","1.27%"
"02/21/2020","15,510.4","15,804.9","15,804.9","15,477.7","43.92K","0.42%"
"02/20/2020","15,444.9","15,706.7","15,837.6","15,444.9","61.04K","-0.63%"
"02/19/2020","15,543.1","15,608.6","15,608.6","15,477.7","109.51K","0.00%"
"02/18/2020","15,543.1","15,575.8","15,706.7","15,444.9","65.65K","0.00%"
"02/17/2020","15,543.1","15,837.6","15,837.6","15,543.1","22.65K","-0.42%"
"02/14/2020","15,608.6","15,968.5","15,968.5","15,543.1","50.26K","0.21%"
"02/13/2020","15,575.8","15,543.1","15,772.2","15,543.1","58.37K","-0.83%"
"02/12/2020","15,706.7","15,903.1","16,033.9","15,543.1","89.87K","-1.03%"
"02/11/2020","15,870.3","16,033.9","16,361.2","15,706.7","68.01K","-1.42%"
"02/10/2020","16,099.4","15,772.2","16,328.4","15,772.2","126.38K","2.29%"
"02/07/2020","15,739.4","16,066.7","16,066.7","15,641.3","82.57K","1.05%"
"02/06/2020","15,575.8","16,132.1","16,197.6","15,444.9","273.51K","-3.45%"
"02/05/2020","16,132.1","17,342.8","17,342.8","15,903.1","124.29K","-6.98%"
"02/04/2020","17,342.8","19,927.9","19,960.6","17,342.8","158.44K","-9.86%"
"02/03/2020","19,240.7","18,324.5","19,240.7","18,291.8","641.45K","9.91%"
"01/31/2020","17,506.4","15,935.8","17,506.4","15,935.8","390.02K","9.86%"
"01/30/2020","15,935.8","15,772.2","16,328.4","15,706.7","28.15K","1.46%"
"01/22/2020","15,706.7","15,706.7","15,804.9","15,674.0","21.84K","0.00%"
"01/21/2020","15,706.7","15,706.7","16,001.2","15,543.1","33.12K","1.05%"
"01/20/2020","15,543.1","15,641.3","16,033.9","15,412.2","19.04K","-1.04%"
"01/17/2020","15,706.7","15,706.7","15,706.7","15,412.2","9.38K","0.00%"
"01/16/2020","15,706.7","15,641.3","15,706.7","15,641.3","3.36K","0.00%"
"01/15/2020","15,706.7","15,543.1","15,706.7","15,543.1","12.49K","0.63%"
"01/14/2020","15,608.6","15,804.9","15,903.1","15,608.6","16.59K","-1.65%"
"01/13/2020","15,870.3","16,295.7","16,295.7","15,870.3","0.84K","0.41%"
"01/10/2020","15,804.9","15,870.3","15,870.3","15,804.9","12.66K","-1.23%"
"01/09/2020","16,001.2","16,099.4","16,099.4","15,706.7","11.83K","1.66%"
"01/08/2020","15,739.4","15,903.1","15,903.1","15,706.7","17.36K","0.21%"
"01/07/2020","15,706.7","15,968.5","15,968.5","15,575.8","22.40K","-0.21%"
"01/06/2020","15,739.4","16,230.3","16,230.3","15,706.7","12.60K","-0.82%"
"01/03/2020","15,870.3","15,772.2","15,870.3","15,674.0","26.99K","0.00%"
"01/02/2020","15,870.3","16,132.1","16,132.1","15,706.7","27.72K","-0.21%"
"12/31/2019","15,903.1","15,706.7","16,230.3","15,706.7","12.50K","0.21%"
"12/30/2019","15,870.3","16,295.7","16,655.7","15,772.2","10.42K","-0.82%"
"12/27/2019","16,001.2","16,263.0","16,263.0","16,001.2","19.68K","0.20%"
"12/26/2019","15,968.5","15,641.3","16,328.4","15,641.3","69.33K","2.52%"
"12/25/2019","15,575.8","15,870.3","16,033.9","15,379.5","37.80K","-0.63%"
"12/24/2019","15,674.0","15,575.8","17,113.8","15,575.8","18.48K","0.63%"
"12/23/2019","15,575.8","15,543.1","15,641.3","15,444.9","30.52K","-0.83%"
"12/20/2019","15,706.7","15,837.6","15,968.5","15,444.9","70.63K","-0.83%"
"12/19/2019","15,837.6","16,263.0","16,263.0","15,706.7","26.88K","0.83%"
"12/18/2019","15,706.7","16,361.2","16,361.2","15,706.7","26.04K","-3.23%"
"12/17/2019","16,230.3","16,197.6","16,557.5","15,772.2","22.43K","0.00%"
"12/16/2019","16,230.3","16,230.3","16,328.4","15,477.7","155.96K","-0.20%"
"12/13/2019","16,263.0","16,033.9","16,361.2","16,033.9","54.04K","-0.60%"
"12/12/2019","16,361.2","16,197.6","16,361.2","16,033.9","12.04K","-0.20%"
"12/11/2019","16,393.9","16,361.2","16,492.1","16,197.6","34.16K","-0.20%"
"12/10/2019","16,426.6","16,459.3","16,590.2","16,132.1","70.84K","0.00%"
"12/09/2019","16,426.6","16,622.9","16,622.9","16,197.6","18.54K","-0.79%"
"12/06/2019","16,557.5","16,655.7","16,655.7","16,230.3","33.04K","0.00%"
"12/05/2019","16,557.5","16,361.2","16,688.4","16,295.7","28.14K","0.80%"
"12/04/2019","16,426.6","16,361.2","16,786.6","16,263.0","38.92K","-1.38%"
"12/03/2019","16,655.7","16,982.9","16,982.9","16,230.3","21.98K","1.80%"
"12/02/2019","16,361.2","16,688.4","17,310.1","16,361.2","29.68K","-1.77%"
"11/29/2019","16,655.7","16,688.4","18,160.9","16,655.7","76.44K","0.79%"
"11/28/2019","16,524.8","16,950.2","16,950.2","16,164.8","38.14K","-0.79%"
"11/27/2019","16,655.7","16,688.4","16,982.9","16,230.3","107.81K","-2.12%"
"11/26/2019","17,015.6","17,211.9","17,310.1","16,622.9","31.36K","0.00%"
"11/25/2019","17,015.6","17,179.2","17,277.4","16,852.0","30.55K","-0.95%"
"11/22/2019","17,179.2","17,015.6","17,441.0","16,852.0","43.96K","0.96%"
"11/21/2019","17,015.6","17,179.2","17,604.6","16,622.9","13.59K","0.19%"
"11/20/2019","16,982.9","16,688.4","17,015.6","16,361.2","109.26K","0.97%"
"11/19/2019","16,819.3","16,524.8","16,819.3","16,361.2","107.24K","0.78%"
"11/18/2019","16,688.4","16,982.9","17,997.3","16,688.4","62.16K","0.79%"
"11/15/2019","16,557.5","16,852.0","16,917.4","16,557.5","58.83K","-2.88%"
"11/14/2019","17,048.3","16,753.8","17,113.8","16,721.1","43.58K","-1.51%"
"11/13/2019","17,310.1","17,506.4","17,506.4","17,015.6","106.08K","-2.04%"
"11/12/2019","17,670.1","17,539.2","17,964.6","17,539.2","182.08K","-0.73%"
"11/11/2019","17,800.9","18,259.1","18,259.1","17,539.2","54.43K","-2.16%"
"11/08/2019","18,193.6","18,030.0","18,651.7","17,506.4","148.48K","0.91%"
"11/07/2019","18,030.0","19,011.7","19,208.0","17,997.3","79.44K","-5.16%"
"11/06/2019","19,011.7","18,979.0","19,797.0","18,488.1","56.42K","0.17%"
"11/05/2019","18,979.0","18,880.8","19,927.9","17,997.3","191.38K","0.52%"
"11/04/2019","18,880.8","17,670.1","18,880.8","17,506.4","168.67K","8.46%"
"11/01/2019","17,408.3","16,230.3","17,670.1","16,230.3","190.32K","6.19%"
"10/31/2019","16,393.9","16,001.2","16,393.9","15,935.8","125.13K","3.30%"
"10/30/2019","15,870.3","15,772.2","16,197.6","15,739.4","75.99K","0.62%"
"10/29/2019","15,772.2","15,706.7","16,099.4","15,608.6","88.40K","0.42%"
"10/28/2019","15,706.7","15,706.7","16,099.4","15,706.7","60.69K","-1.84%"
"10/25/2019","16,001.2","16,033.9","16,230.3","15,706.7","25.37K","0.20%"
"10/24/2019","15,968.5","16,263.0","16,263.0","15,706.7","47.01K","-1.01%"
"10/23/2019","16,132.1","15,772.2","16,361.2","15,772.2","80.08K","1.44%"
"10/22/2019","15,903.1","15,314.1","16,361.2","15,314.1","106.69K","2.75%"
"10/21/2019","15,477.7","15,641.3","15,674.0","15,444.9","31.18K","-1.87%"
"10/18/2019","15,772.2","15,739.4","15,870.3","15,674.0","89.29K","0.00%"
"10/17/2019","15,772.2","15,543.1","15,837.6","15,477.7","142.10K","1.47%"
"10/16/2019","15,543.1","16,001.2","16,001.2","15,444.9","38.68K","-2.06%"
"10/15/2019","15,870.3","15,412.2","16,033.9","15,248.6","64.82K","2.97%"
"10/14/2019","15,412.2","15,674.0","15,870.3","14,855.9","78.68K","-1.67%"
"10/11/2019","15,674.0","15,085.0","15,706.7","15,085.0","61.32K","2.13%"
"10/10/2019","15,346.8","15,150.4","15,510.4","14,790.5","91.90K","1.30%"
"10/09/2019","15,150.4","14,725.0","15,150.4","14,725.0","76.21K","2.66%"
"10/08/2019","14,757.8","14,757.8","14,823.2","14,692.3","58.27K","0.00%"
"10/07/2019","14,757.8","14,626.9","14,921.4","14,626.9","99.43K","-0.88%"
"10/04/2019","14,888.7","14,725.0","14,888.7","14,594.2","52.61K","0.00%"
"10/03/2019","14,888.7","14,888.7","15,215.9","14,659.6","38.78K","0.00%"
"10/02/2019","14,888.7","14,496.0","15,052.3","14,496.0","114.86K","1.11%"
"10/01/2019","14,725.0","14,561.4","15,150.4","14,561.4","76.08K","-2.17%"
"09/30/2019","15,052.3","15,379.5","15,543.1","14,921.4","43.99K","-2.13%"
"09/27/2019","15,379.5","14,855.9","15,379.5","14,855.9","151.20K","0.43%"
"09/26/2019","15,314.1","15,444.9","15,543.1","15,150.4","65.54K","-0.43%"
"09/25/2019","15,379.5","15,444.9","15,674.0","15,150.4","34.33K","-0.42%"
"09/24/2019","15,444.9","15,052.3","15,706.7","14,070.6","252.33K","0.85%"
"09/23/2019","15,314.1","15,379.5","15,575.8","15,150.4","220.74K","-0.43%"
"09/20/2019","15,379.5","14,332.4","15,674.0","14,136.0","215.09K","6.82%"
"09/19/2019","14,397.8","13,939.7","14,528.7","13,939.7","48.19K","1.38%"
"09/18/2019","14,201.5","13,907.0","14,299.7","13,907.0","82.35K","0.93%"
"09/17/2019","14,070.6","13,939.7","14,168.8","13,808.8","54.63K","1.90%"
"09/16/2019","13,808.8","14,365.1","14,561.4","13,808.8","78.20K","-2.99%"
"09/13/2019","14,234.2","13,776.1","14,692.3","13,776.1","166.35K","3.82%"
"09/12/2019","13,710.7","13,023.5","14,299.7","13,023.5","296.16K","5.28%"
"09/11/2019","13,023.5","12,794.4","13,023.5","12,761.7","39.34K","0.00%"
"09/10/2019","13,023.5","13,088.9","13,088.9","12,598.1","107.80K","0.00%"
"09/09/2019","13,023.5","12,859.9","13,023.5","12,827.2","33.54K","-0.50%"
"09/06/2019","13,088.9","13,121.7","13,187.1","12,925.3","34.05K","-0.25%"
"09/05/2019","13,121.7","13,088.9","13,187.1","12,925.3","21.06K","0.25%"
"09/04/2019","13,088.9","12,990.8","13,187.1","12,990.8","43.92K","2.56%"
"09/03/2019","12,761.7","12,958.0","12,958.0","12,598.1","29.06K","0.00%"
"08/30/2019","12,761.7","12,859.9","13,056.2","12,761.7","8.68K","-2.26%"
"08/29/2019","13,056.2","13,023.5","13,056.2","12,761.7","17.67K","0.00%"
"08/28/2019","13,056.2","12,827.2","13,187.1","12,827.2","23.83K","2.31%"
"08/27/2019","12,761.7","12,958.0","13,088.9","12,761.7","5.04K","-3.23%"
"08/26/2019","13,187.1","13,154.4","13,383.4","12,729.0","45.04K","0.50%"
"08/23/2019","13,121.7","13,121.7","13,121.7","12,958.0","42.56K","0.25%"
"08/22/2019","13,088.9","12,958.0","13,252.5","12,958.0","58.53K","2.30%"
"08/21/2019","12,794.4","13,023.5","13,154.4","12,794.4","67.23K","-2.74%"
"08/20/2019","13,154.4","13,121.7","13,187.1","13,023.5","31.56K","0.00%"
"08/19/2019","13,154.4","13,187.1","13,252.5","13,056.2","53.83K","-0.49%"
"08/16/2019","13,219.8","13,187.1","13,219.8","13,023.5","56.70K","0.00%"
"08/15/2019","13,219.8","13,088.9","13,219.8","13,023.5","16.91K","0.00%"
"08/14/2019","13,219.8","13,383.4","13,383.4","13,088.9","31.39K","-0.49%"
"08/13/2019","13,285.3","13,252.5","13,285.3","13,088.9","50.08K","0.00%"
"08/12/2019","13,285.3","13,285.3","13,383.4","13,252.5","29.64K","0.00%"
"08/09/2019","13,285.3","13,285.3","13,285.3","13,088.9","20.73K","0.00%"
"08/08/2019","13,285.3","13,023.5","13,416.2","12,990.8","131.91K","0.74%"
"08/07/2019","13,187.1","13,088.9","13,252.5","12,990.8","12.54K","-0.49%"
"08/06/2019","13,252.5","13,252.5","13,252.5","13,088.9","19.68K","0.00%"
"08/05/2019","13,252.5","13,416.2","13,416.2","12,958.0","103.55K","-0.98%"
"08/02/2019","13,383.4","13,416.2","13,416.2","12,925.3","89.22K","-0.24%"
"08/01/2019","13,416.2","13,514.3","13,547.0","13,121.7","64.78K","-0.73%"
"07/31/2019","13,514.3","13,579.8","13,579.8","13,252.5","49.56K","-0.48%"
"07/30/2019","13,579.8","13,579.8","13,743.4","13,056.2","84.92K","0.00%"
"07/29/2019","13,579.8","13,187.1","13,743.4","13,187.1","163.63K","2.22%"
"07/26/2019","13,285.3","12,859.9","13,383.4","12,859.9","187.66K","3.31%"
"07/25/2019","12,859.9","12,369.0","12,990.8","12,172.7","124.91K","4.52%"
"07/24/2019","12,303.6","12,270.9","12,336.3","12,074.5","59.23K","1.62%"
"07/23/2019","12,107.3","11,976.4","12,205.4","11,158.3","153.44K","2.78%"
"07/22/2019","11,780.0","11,452.8","11,780.0","11,191.0","95.83K","2.86%"
"07/19/2019","11,452.8","11,452.8","11,452.8","11,223.8","39.14K","0.29%"
"07/18/2019","11,420.1","11,551.0","11,551.0","11,387.4","7.42K","0.87%"
"07/17/2019","11,321.9","11,191.0","11,452.8","11,125.6","12.49K","1.17%"
"07/16/2019","11,191.0","11,191.0","11,191.0","10,962.0","43.86K","0.88%"
"07/15/2019","11,092.9","11,125.6","11,387.4","11,060.1","40.01K","1.80%"
"07/12/2019","10,896.5","10,803.9","11,050.9","10,680.5","26.78K","-1.40%"
"07/11/2019","11,050.9","10,742.2","11,050.9","10,340.9","74.76K","5.29%"
"07/10/2019","10,495.2","10,742.2","10,742.2","10,495.2","1.71K","-2.58%"
"07/09/2019","10,773.1","10,094.0","11,081.7","10,094.0","69.66K","1.45%"
"07/08/2019","10,618.7","10,803.9","10,834.8","10,495.2","34.52K","-1.71%"
"07/05/2019","10,803.9","10,927.4","11,205.2","10,803.9","66.92K","-1.13%"
"07/04/2019","10,927.4","9,877.9","10,927.4","9,877.9","180.28K","9.94%"
"07/03/2019","9,939.6","9,384.0","9,970.5","9,260.5","50.85K","5.92%"
"07/02/2019","9,384.0","9,569.2","9,569.2","9,384.0","9.24K","-1.94%"
"07/01/2019","9,569.2","9,847.0","9,847.0","9,569.2","5.04K","0.00%"
"06/28/2019","9,569.2","9,661.8","9,661.8","9,569.2","16.80K","0.00%"
"06/27/2019","9,569.2","9,569.2","9,723.5","9,569.2","25.48K","-0.96%"
"06/26/2019","9,661.8","9,414.9","9,661.8","9,414.9","24.08K","2.62%"
"06/25/2019","9,414.9","9,723.5","9,723.5","9,414.9","5.60K","-3.17%"
"06/24/2019","9,723.5","9,692.7","9,723.5","9,414.9","13.16K","0.00%"
"06/21/2019","9,723.5","9,723.5","9,847.0","9,723.5","0.84K","0.00%"
"06/20/2019","9,723.5","9,847.0","9,847.0","9,507.5","3.36K","0.00%"
"06/19/2019","9,723.5","9,569.2","9,723.5","9,507.5","14.84K","1.61%"
"06/18/2019","9,569.2","9,754.4","9,754.4","9,569.2","22.40K","-1.59%"
"06/17/2019","9,723.5","9,754.4","9,754.4","9,723.5","5.04K","-1.87%"
"06/14/2019","9,908.8","9,723.5","9,908.8","9,630.9","14.28K","-2.73%"
"06/13/2019","10,186.6","9,877.9","10,186.6","9,877.9","0.56K","4.10%"
"06/12/2019","9,785.3","9,723.5","9,785.3","9,661.8","29.96K","0.96%"
"06/11/2019","9,692.7","9,877.9","9,877.9","9,692.7","9.52K","-1.87%"
"06/10/2019","9,877.9","9,908.8","9,908.8","9,877.9","5.60K","0.00%"
"06/07/2019","9,877.9","9,877.9","10,680.5","9,847.0","19.32K","1.59%"
"06/06/2019","9,723.5","9,970.5","9,970.5","9,723.5","21.56K","-0.32%"
"06/05/2019","9,754.4","9,847.0","9,847.0","9,754.4","4.76K","-1.25%"
"06/04/2019","9,877.9","9,816.1","9,877.9","9,754.4","1.40K","-0.93%"
"06/03/2019","9,970.5","9,970.5","9,970.5","9,754.4","28.28K","-1.22%"
"05/31/2019","10,094.0","9,754.4","10,155.7","9,723.5","10.08K","3.48%"
"05/30/2019","9,754.4","9,723.5","9,908.8","9,723.5","60.76K","-1.25%"
"05/29/2019","9,877.9","9,939.6","9,939.6","9,723.5","15.40K","1.27%"
"05/28/2019","9,754.4","9,877.9","10,001.4","9,754.4","9.52K","-2.17%"
"05/27/2019","9,970.5","10,063.1","10,063.1","9,723.5","10.36K","-0.62%"
"05/24/2019","10,032.2","10,001.4","10,587.9","9,970.5","29.68K","0.62%"
"05/23/2019","9,970.5","9,970.5","10,001.4","9,723.5","66.36K","0.00%"
"05/22/2019","9,970.5","9,939.6","10,032.2","9,847.0","18.76K","0.00%"
"05/21/2019","9,970.5","9,877.9","10,001.4","9,877.9","9.86K","0.94%"
"05/20/2019","9,877.9","9,877.9","10,279.2","9,877.9","48.72K","-5.04%"
"05/17/2019","10,402.6","10,032.2","10,773.1","10,032.2","26.04K","5.97%"
"05/16/2019","9,816.1","9,877.9","9,908.8","9,816.1","25.34K","-0.63%"
"05/15/2019","9,877.9","9,877.9","9,908.8","9,877.9","7.03K","-2.14%"
"05/14/2019","10,094.0","10,155.7","10,155.7","9,908.8","6.41K","1.24%"
"05/13/2019","9,970.5","10,032.2","10,032.2","9,723.5","78.40K","-1.82%"
"05/10/2019","10,155.7","10,402.6","10,587.9","9,939.6","49.56K","1.23%"
"05/09/2019","10,032.2","10,495.2","10,495.2","10,032.2","14.00K","-2.69%"
"05/08/2019","10,310.0","10,186.6","10,340.9","10,032.2","25.48K","-2.62%"
"05/07/2019","10,587.9","10,340.9","10,587.9","10,310.0","27.73K","2.70%"
"05/06/2019","10,310.0","10,495.2","10,495.2","10,186.6","8.82K","-1.76%"
"05/03/2019","10,495.2","10,618.7","10,618.7","10,495.2","28.31K","-1.45%"
"05/02/2019","10,649.6","10,711.3","10,711.3","10,433.5","33.32K","1.77%"
"04/26/2019","10,464.4","11,112.6","11,112.6","10,433.5","91.28K","0.24%"
"04/25/2019","10,439.1","10,551.4","10,551.4","10,186.6","56.36K","-1.06%"
"04/24/2019","10,551.4","10,607.5","10,663.6","10,383.0","35.76K","-0.26%"
"04/23/2019","10,579.4","10,383.0","10,888.1","10,214.6","65.70K","3.57%"
"04/22/2019","10,214.6","10,158.5","11,168.7","9,990.1","116.89K","0.55%"
"04/19/2019","10,158.5","10,186.6","10,214.6","10,158.5","13.86K","-0.28%"
"04/18/2019","10,186.6","9,905.9","10,214.6","9,905.9","44.97K","0.28%"
"04/17/2019","10,158.5","10,074.3","10,242.7","9,821.8","72.47K","0.84%"
"04/16/2019","10,074.3","10,074.3","10,102.4","9,821.8","36.96K","0.00%"
"04/12/2019","10,074.3","9,821.8","10,102.4","9,765.6","235.93K","2.57%"
"04/11/2019","9,821.8","10,074.3","10,214.6","9,821.8","95.17K","-2.78%"
"04/10/2019","10,102.4","10,102.4","10,102.4","9,934.0","13.55K","0.00%"
"04/09/2019","10,102.4","10,130.4","10,214.6","9,877.9","34.80K","-0.28%"
"04/08/2019","10,130.4","10,242.7","10,242.7","9,962.1","45.89K","0.56%"
"04/05/2019","10,074.3","10,074.3","10,130.4","10,074.3","66.22K","0.84%"
"04/04/2019","9,990.1","10,439.1","10,439.1","9,962.1","43.12K","-3.52%"
"04/03/2019","10,354.9","10,186.6","10,523.3","10,158.5","36.65K","2.50%"
"04/02/2019","10,102.4","10,270.8","10,298.8","10,046.3","82.67K","-1.91%"
"04/01/2019","10,298.8","10,523.3","10,523.3","10,130.4","25.26K","-1.61%"
"03/29/2019","10,467.2","10,383.0","10,663.6","10,242.7","50.85K","2.19%"
"03/28/2019","10,242.7","10,354.9","10,354.9","10,102.4","92.25K","-1.08%"
"03/27/2019","10,354.9","10,523.3","10,523.3","10,298.8","33.59K","-0.54%"
"03/26/2019","10,411.1","10,523.3","10,523.3","10,298.8","50.20K","0.27%"
"03/25/2019","10,383.0","10,663.6","10,663.6","10,354.9","79.46K","-2.63%"
"03/22/2019","10,663.6","10,663.6","10,803.9","10,579.4","76.08K","0.80%"
"03/21/2019","10,579.4","10,888.1","10,888.1","10,579.4","88.92K","-2.33%"
"03/20/2019","10,832.0","10,860.1","11,084.6","10,663.6","112.82K","0.78%"
"03/19/2019","10,747.8","10,719.7","10,747.8","10,607.5","119.50K","0.79%"
"03/18/2019","10,663.6","10,944.2","11,112.6","10,663.6","183.66K","-2.56%"
"03/15/2019","10,944.2","11,140.7","11,140.7","10,803.9","77.31K","-1.52%"
"03/14/2019","11,112.6","11,224.9","11,224.9","10,944.2","35.42K","0.25%"
"03/13/2019","11,084.6","10,972.3","11,224.9","10,916.2","115.90K","1.28%"
"03/12/2019","10,944.2","11,365.2","11,477.4","10,944.2","90.35K","-1.52%"
"03/11/2019","11,112.6","11,505.5","11,701.9","11,084.6","106.88K","0.51%"
"03/08/2019","11,056.5","11,758.0","12,038.7","11,056.5","555.17K","-4.60%"
"03/07/2019","11,589.7","11,842.2","11,842.2","11,224.9","240.15K","0.24%"
"03/06/2019","11,561.6","11,309.1","11,589.7","11,309.1","292.91K","1.98%"
"03/05/2019","11,337.1","11,224.9","11,365.2","10,888.1","308.00K","1.00%"
"03/04/2019","11,224.9","11,056.5","11,477.4","11,056.5","296.00K","3.36%"
"03/01/2019","10,860.1","10,916.2","11,224.9","10,663.6","138.72K","1.84%"
"02/28/2019","10,663.6","10,663.6","11,028.4","9,709.5","148.76K","-1.04%"
"02/27/2019","10,775.9","10,719.7","10,803.9","10,663.6","40.04K","1.86%"
"02/26/2019","10,579.4","10,719.7","10,944.2","10,579.4","44.17K","-3.09%"
"02/25/2019","10,916.2","11,000.4","11,168.7","10,663.6","29.01K","-1.02%"
"02/22/2019","11,028.4","10,803.9","11,786.1","10,803.9","48.34K","2.88%"
"02/21/2019","10,719.7","10,663.6","10,916.2","10,523.3","15.40K","-0.78%"
"02/20/2019","10,803.9","10,944.2","10,944.2","10,439.1","76.45K","-0.77%"
"02/19/2019","10,888.1","11,309.1","11,309.1","10,888.1","11.23K","-3.48%"
"02/18/2019","11,281.0","11,477.4","11,477.4","10,944.2","21.08K","0.50%"
"02/15/2019","11,224.9","11,196.8","11,337.1","10,832.0","28.37K","0.00%"
"02/14/2019","11,224.9","11,365.2","11,365.2","11,224.9","3.62K","-2.44%"
"02/13/2019","11,505.5","11,421.3","11,505.5","11,421.3","10.78K","0.24%"
"02/12/2019","11,477.4","11,589.7","11,589.7","10,663.6","13.89K","0.24%"
"02/11/2019","11,449.4","11,056.5","11,449.4","11,028.4","5.88K","3.29%"
"02/01/2019","11,084.6","11,196.8","11,196.8","11,084.6","5.24K","0.00%"
"01/31/2019","11,084.6","10,803.9","11,084.6","10,803.9","11.40K","0.51%"
"01/30/2019","11,028.4","11,140.7","11,140.7","10,719.7","24.95K","2.88%"
"01/29/2019","10,719.7","11,224.9","11,224.9","10,719.7","0.92K","-2.55%"
"01/28/2019","11,000.4","11,140.7","11,140.7","10,803.9","16.98K","-1.26%"
"01/25/2019","11,140.7","11,084.6","11,196.8","10,663.6","17.31K","1.02%"
"01/24/2019","11,028.4","11,224.9","11,224.9","10,663.6","24.33K","6.22%"
"01/23/2019","10,383.0","10,944.2","11,056.5","10,383.0","23.72K","-7.50%"
"01/22/2019","11,224.9","11,196.8","11,477.4","11,028.4","48.26K","0.25%"
"01/21/2019","11,196.8","11,224.9","11,730.0","11,196.8","11.73K","-0.25%"
"01/18/2019","11,224.9","11,617.7","11,617.7","11,224.9","7.08K","-2.20%"
"01/17/2019","11,477.4","11,365.2","11,477.4","11,365.2","4.93K","-1.21%"
"01/16/2019","11,617.7","11,252.9","11,617.7","11,252.9","15.19K","2.98%"
"01/15/2019","11,281.0","11,281.0","11,281.0","11,168.7","22.85K","-0.49%"
"01/14/2019","11,337.1","11,449.4","11,449.4","11,224.9","36.65K","-1.22%"
"01/11/2019","11,477.4","11,337.1","11,477.4","11,309.1","33.42K","0.00%"
"01/10/2019","11,477.4","11,673.9","11,673.9","11,365.2","9.63K","0.49%"
"01/09/2019","11,421.3","11,758.0","11,758.0","11,224.9","8.62K","0.00%"
"01/08/2019","11,421.3","11,645.8","11,645.8","11,224.9","10.47K","0.00%"
"01/07/2019","11,421.3","11,786.1","11,786.1","11,252.9","44.97K","0.25%"
"01/04/2019","11,393.2","12,207.0","12,207.0","11,393.2","0.92K","-3.79%"
"01/03/2019","11,842.2","11,224.9","11,982.5","11,224.9","40.97K","-0.24%"
